HD6268 (Flux) (Lin          npts=38100
      2.294747E+03        6.257778E-02
      2.294766E+03          6.2594E-02
      2.294784E+03        6.262095E-02
      2.294803E+03        6.265742E-02
      2.294822E+03        6.269753E-02
      2.29484E+03        6.271872E-02
      2.294859E+03        6.271543E-02
      2.294878E+03          6.2708E-02
      2.294896E+03        6.271704E-02
      2.294915E+03        6.275857E-02
      2.294934E+03        6.281434E-02
      2.294952E+03        6.284767E-02
      2.294971E+03          6.2849E-02
      2.29499E+03        6.283206E-02
      2.295009E+03        6.281107E-02
      2.295027E+03        6.278815E-02
      2.295046E+03        6.275815E-02
      2.295065E+03         6.27318E-02
      2.295083E+03        6.271289E-02
      2.295102E+03        6.266061E-02
      2.295121E+03        6.257749E-02
      2.295139E+03        6.251753E-02
      2.295158E+03        6.247805E-02
      2.295177E+03        6.243115E-02
      2.295195E+03         6.24079E-02
      2.295214E+03        6.243086E-02
      2.295233E+03        6.243733E-02
      2.295252E+03        6.238243E-02
      2.29527E+03        6.231064E-02
      2.295289E+03        6.224075E-02
      2.295308E+03        6.213801E-02
      2.295326E+03        6.202312E-02
      2.295345E+03        6.194217E-02
      2.295364E+03        6.187577E-02
      2.295382E+03        6.181496E-02
      2.295401E+03        6.178688E-02
      2.29542E+03        6.180226E-02
      2.295438E+03        6.185676E-02
      2.295457E+03         6.19028E-02
      2.295476E+03        6.191471E-02
      2.295494E+03        6.192534E-02
      2.295513E+03        6.194803E-02
      2.295532E+03        6.196558E-02
      2.295551E+03        6.197292E-02
      2.295569E+03        6.197507E-02
      2.295588E+03        6.196595E-02
      2.295607E+03        6.195701E-02
      2.295625E+03        6.195472E-02
      2.295644E+03        6.193706E-02
      2.295663E+03        6.190208E-02
      2.295681E+03        6.184465E-02
      2.2957E+03        6.175669E-02
      2.295719E+03        6.168527E-02
      2.295737E+03        6.165436E-02
      2.295756E+03        6.164402E-02
      2.295775E+03        6.166337E-02
      2.295794E+03        6.170198E-02
      2.295812E+03        6.172773E-02
      2.295831E+03        6.174609E-02
      2.29585E+03        6.174842E-02
      2.295868E+03        6.171337E-02
      2.295887E+03        6.170207E-02
      2.295906E+03        6.172552E-02
      2.295924E+03        6.170371E-02
      2.295943E+03        6.163102E-02
      2.295962E+03        6.154097E-02
      2.29598E+03         6.14413E-02
      2.295999E+03        6.134655E-02
      2.296018E+03        6.123043E-02
      2.296037E+03        6.113731E-02
      2.296055E+03        6.112798E-02
      2.296074E+03        6.114564E-02
      2.296093E+03        6.114897E-02
      2.296111E+03        6.111472E-02
      2.29613E+03        6.103547E-02
      2.296149E+03        6.098514E-02
      2.296167E+03         6.09936E-02
      2.296186E+03        6.104994E-02
      2.296205E+03        6.114255E-02
      2.296223E+03        6.120344E-02
      2.296242E+03        6.123711E-02
      2.296261E+03         6.12978E-02
      2.296279E+03        6.136895E-02
      2.296298E+03        6.140989E-02
      2.296317E+03        6.143676E-02
      2.296336E+03        6.144083E-02
      2.296354E+03        6.139247E-02
      2.296373E+03        6.132236E-02
      2.296392E+03        6.125969E-02
      2.29641E+03        6.123369E-02
      2.296429E+03        6.122995E-02
      2.296448E+03        6.121918E-02
      2.296466E+03        6.120368E-02
      2.296485E+03        6.118977E-02
      2.296504E+03        6.116477E-02
      2.296522E+03        6.108616E-02
      2.296541E+03        6.097881E-02
      2.29656E+03        6.094289E-02
      2.296578E+03        6.097771E-02
      2.296597E+03        6.102824E-02
      2.296616E+03        6.108246E-02
      2.296635E+03        6.112228E-02
      2.296653E+03         6.11368E-02
      2.296672E+03        6.109734E-02
      2.296691E+03        6.102617E-02
      2.296709E+03        6.100799E-02
      2.296728E+03        6.103133E-02
      2.296747E+03        6.102173E-02
      2.296765E+03        6.099583E-02
      2.296784E+03        6.097329E-02
      2.296803E+03        6.094932E-02
      2.296821E+03        6.094026E-02
      2.29684E+03        6.091345E-02
      2.296859E+03        6.086153E-02
      2.296877E+03        6.083333E-02
      2.296896E+03        6.079198E-02
      2.296915E+03        6.071763E-02
      2.296934E+03        6.068561E-02
      2.296952E+03        6.067698E-02
      2.296971E+03        6.070538E-02
      2.29699E+03         6.07973E-02
      2.297008E+03        6.084128E-02
      2.297027E+03        6.081934E-02
      2.297046E+03        6.079645E-02
      2.297064E+03        6.077747E-02
      2.297083E+03        6.077721E-02
      2.297102E+03         6.08025E-02
      2.29712E+03         6.07534E-02
      2.297139E+03        6.062524E-02
      2.297158E+03        6.053941E-02
      2.297176E+03        6.048695E-02
      2.297195E+03        6.049663E-02
      2.297214E+03        6.059123E-02
      2.297232E+03        6.066372E-02
      2.297251E+03        6.067862E-02
      2.29727E+03         6.06886E-02
      2.297289E+03         6.07265E-02
      2.297307E+03        6.071837E-02
      2.297326E+03        6.063653E-02
      2.297345E+03        6.054573E-02
      2.297363E+03        6.045676E-02
      2.297382E+03        6.037248E-02
      2.297401E+03        6.029806E-02
      2.297419E+03        6.023067E-02
      2.297438E+03        6.015773E-02
      2.297457E+03        6.011651E-02
      2.297475E+03        6.013281E-02
      2.297494E+03        6.014569E-02
      2.297513E+03        6.014822E-02
      2.297531E+03        6.014258E-02
      2.29755E+03        6.012225E-02
      2.297569E+03        6.012518E-02
      2.297588E+03        6.014921E-02
      2.297606E+03        6.018422E-02
      2.297625E+03        6.024874E-02
      2.297644E+03         6.02905E-02
      2.297662E+03        6.029875E-02
      2.297681E+03         6.03418E-02
      2.2977E+03        6.039901E-02
      2.297718E+03        6.046426E-02
      2.297737E+03         6.05471E-02
      2.297756E+03        6.054994E-02
      2.297774E+03        6.048252E-02
      2.297793E+03        6.045198E-02
      2.297812E+03        6.044953E-02
      2.29783E+03        6.044724E-02
      2.297849E+03        6.045292E-02
      2.297868E+03        6.042782E-02
      2.297886E+03        6.035787E-02
      2.297905E+03        6.032177E-02
      2.297924E+03        6.033512E-02
      2.297943E+03        6.032674E-02
      2.297961E+03        6.028707E-02
      2.29798E+03        6.024193E-02
      2.297999E+03        6.018363E-02
      2.298017E+03        6.018731E-02
      2.298036E+03        6.026666E-02
      2.298055E+03        6.034009E-02
      2.298073E+03        6.042547E-02
      2.298092E+03        6.049451E-02
      2.298111E+03        6.051544E-02
      2.298129E+03        6.050741E-02
      2.298148E+03        6.049055E-02
      2.298167E+03        6.052319E-02
      2.298185E+03        6.059472E-02
      2.298204E+03        6.062853E-02
      2.298223E+03         6.06387E-02
      2.298241E+03        6.064242E-02
      2.29826E+03         6.06369E-02
      2.298279E+03        6.062233E-02
      2.298298E+03        6.059924E-02
      2.298316E+03        6.054702E-02
      2.298335E+03        6.048955E-02
      2.298354E+03        6.046447E-02
      2.298372E+03        6.044173E-02
      2.298391E+03        6.040506E-02
      2.29841E+03         6.03753E-02
      2.298428E+03        6.034471E-02
      2.298447E+03        6.030445E-02
      2.298466E+03        6.021899E-02
      2.298484E+03        6.008078E-02
      2.298503E+03         5.99852E-02
      2.298522E+03        5.995061E-02
      2.29854E+03        5.993253E-02
      2.298559E+03        5.989883E-02
      2.298578E+03        5.980494E-02
      2.298596E+03        5.968702E-02
      2.298615E+03        5.953304E-02
      2.298634E+03        5.934624E-02
      2.298652E+03        5.923143E-02
      2.298671E+03        5.917985E-02
      2.29869E+03        5.912941E-02
      2.298709E+03        5.905232E-02
      2.298727E+03         5.89646E-02
      2.298746E+03        5.890427E-02
      2.298765E+03        5.883801E-02
      2.298783E+03        5.875144E-02
      2.298802E+03        5.865406E-02
      2.298821E+03        5.853306E-02
      2.298839E+03        5.842075E-02
      2.298858E+03        5.833578E-02
      2.298877E+03        5.826888E-02
      2.298895E+03        5.823319E-02
      2.298914E+03        5.822711E-02
      2.298933E+03        5.821929E-02
      2.298951E+03         5.81917E-02
      2.29897E+03        5.815305E-02
      2.298989E+03        5.812094E-02
      2.299007E+03        5.811725E-02
      2.299026E+03        5.809969E-02
      2.299045E+03        5.799543E-02
      2.299063E+03        5.787003E-02
      2.299082E+03        5.783374E-02
      2.299101E+03        5.786046E-02
      2.29912E+03        5.789266E-02
      2.299138E+03        5.790543E-02
      2.299157E+03        5.787873E-02
      2.299176E+03        5.783092E-02
      2.299194E+03        5.778964E-02
      2.299213E+03        5.775122E-02
      2.299232E+03        5.768815E-02
      2.29925E+03        5.758822E-02
      2.299269E+03        5.745024E-02
      2.299288E+03        5.730302E-02
      2.299306E+03        5.719905E-02
      2.299325E+03        5.712432E-02
      2.299344E+03        5.704627E-02
      2.299362E+03        5.696024E-02
      2.299381E+03        5.685349E-02
      2.2994E+03        5.674297E-02
      2.299418E+03        5.670566E-02
      2.299437E+03        5.673142E-02
      2.299456E+03        5.673086E-02
      2.299474E+03        5.670066E-02
      2.299493E+03        5.665492E-02
      2.299512E+03        5.659728E-02
      2.299531E+03        5.650854E-02
      2.299549E+03        5.637993E-02
      2.299568E+03        5.624485E-02
      2.299587E+03        5.612315E-02
      2.299605E+03         5.61269E-02
      2.299624E+03        5.624155E-02
      2.299643E+03        5.629782E-02
      2.299661E+03        5.629188E-02
      2.29968E+03        5.628341E-02
      2.299699E+03        5.628262E-02
      2.299717E+03        5.629289E-02
      2.299736E+03        5.630921E-02
      2.299755E+03        5.631049E-02
      2.299773E+03        5.629243E-02
      2.299792E+03        5.627688E-02
      2.299811E+03        5.627014E-02
      2.299829E+03        5.626217E-02
      2.299848E+03        5.625682E-02
      2.299867E+03        5.623494E-02
      2.299885E+03        5.618565E-02
      2.299904E+03        5.617753E-02
      2.299923E+03        5.623145E-02
      2.299941E+03          5.6257E-02
      2.29996E+03        5.621996E-02
      2.299979E+03        5.619182E-02
      2.299998E+03         5.61844E-02
      2.300016E+03        5.614672E-02
      2.300035E+03        5.609057E-02
      2.300054E+03        5.607171E-02
      2.300072E+03        5.608909E-02
      2.300091E+03        5.613303E-02
      2.30011E+03        5.619372E-02
      2.300128E+03        5.624975E-02
      2.300147E+03        5.629328E-02
      2.300166E+03        5.632326E-02
      2.300184E+03        5.631385E-02
      2.300203E+03        5.629518E-02
      2.300222E+03        5.628444E-02
      2.30024E+03         5.62788E-02
      2.300259E+03        5.628138E-02
      2.300278E+03        5.630611E-02
      2.300296E+03        5.636746E-02
      2.300315E+03        5.647151E-02
      2.300334E+03        5.659288E-02
      2.300352E+03        5.670091E-02
      2.300371E+03        5.678835E-02
      2.30039E+03        5.684693E-02
      2.300408E+03        5.687907E-02
      2.300427E+03        5.691301E-02
      2.300446E+03        5.698133E-02
      2.300465E+03        5.707733E-02
      2.300483E+03        5.715869E-02
      2.300502E+03        5.722147E-02
      2.300521E+03        5.727752E-02
      2.300539E+03        5.730896E-02
      2.300558E+03         5.73352E-02
      2.300577E+03        5.738812E-02
      2.300595E+03        5.743226E-02
      2.300614E+03        5.747208E-02
      2.300633E+03        5.753139E-02
      2.300651E+03        5.760586E-02
      2.30067E+03        5.767902E-02
      2.300689E+03        5.775589E-02
      2.300707E+03        5.782315E-02
      2.300726E+03        5.790045E-02
      2.300745E+03        5.800524E-02
      2.300763E+03        5.809691E-02
      2.300782E+03        5.821661E-02
      2.300801E+03        5.826932E-02
      2.300819E+03         5.83448E-02
      2.300838E+03        5.840386E-02
      2.300857E+03        5.846017E-02
      2.300875E+03        5.855052E-02
      2.300894E+03        5.866364E-02
      2.300913E+03        5.876618E-02
      2.300931E+03        5.883424E-02
      2.30095E+03        5.886897E-02
      2.300969E+03        5.889817E-02
      2.300988E+03        5.893894E-02
      2.301006E+03        5.898616E-02
      2.301025E+03         5.90229E-02
      2.301044E+03        5.902085E-02
