#Raw data of wavelength and flux data for the star: HD6268
        Wavelength          Flux 
      2.496598E+03        3.226754E-14
      2.496619E+03          3.0849E-14
      2.496639E+03        2.987205E-14
      2.496659E+03        3.135547E-14
      2.496679E+03        3.496983E-14
      2.4967E+03         3.58776E-14
      2.49672E+03        3.800921E-14
      2.49674E+03        4.052741E-14
      2.496761E+03        3.767794E-14
      2.496781E+03        3.410471E-14
      2.496801E+03        3.210935E-14
      2.496821E+03        3.071297E-14
      2.496842E+03        2.992796E-14
      2.496862E+03        2.792939E-14
      2.496882E+03        2.281164E-14
      2.496903E+03        1.893297E-14
      2.496923E+03        1.775821E-14
      2.496943E+03         1.73245E-14
      2.496963E+03        1.864454E-14
      2.496984E+03        2.080704E-14
      2.497004E+03        2.518502E-14
      2.497024E+03        2.760665E-14
      2.497044E+03        2.709334E-14
      2.497065E+03        2.678603E-14
      2.497085E+03        2.552384E-14
      2.497105E+03        2.518716E-14
      2.497126E+03         2.60015E-14
      2.497146E+03        2.627169E-14
      2.497166E+03        2.810529E-14
      2.497186E+03        2.999055E-14
      2.497207E+03        3.058486E-14
      2.497227E+03        3.117388E-14
      2.497247E+03         3.02679E-14
      2.497268E+03        2.899115E-14
      2.497288E+03         3.00368E-14
      2.497308E+03        3.346334E-14
      2.497328E+03        3.561709E-14
      2.497349E+03        3.331699E-14
      2.497369E+03        2.773885E-14
      2.497389E+03        2.493795E-14
      2.497409E+03        2.573177E-14
      2.49743E+03        2.639024E-14
      2.49745E+03        2.842949E-14
      2.49747E+03        3.135684E-14
      2.497491E+03        3.394692E-14
      2.497511E+03        3.402245E-14
      2.497531E+03        2.678188E-14
      2.497551E+03        2.046878E-14
      2.497572E+03        1.851717E-14
      2.497592E+03        1.609358E-14
      2.497612E+03        1.370639E-14
      2.497633E+03        1.317436E-14
      2.497653E+03        1.765704E-14
      2.497673E+03        2.292536E-14
      2.497693E+03        2.778627E-14
      2.497714E+03        2.840956E-14
      2.497734E+03        2.133795E-14
      2.497754E+03        1.769333E-14
      2.497774E+03        2.082087E-14
      2.497795E+03        2.417782E-14
      2.497815E+03        2.771431E-14
      2.497835E+03        2.905799E-14
      2.497856E+03        2.669772E-14
      2.497876E+03        2.603787E-14
      2.497896E+03        2.795137E-14
      2.497916E+03        2.921209E-14
      2.497937E+03        2.903851E-14
      2.497957E+03        2.937699E-14
      2.497977E+03        3.069302E-14
      2.497998E+03        3.053921E-14
      2.498018E+03        2.931238E-14
      2.498038E+03        3.001865E-14
      2.498058E+03        3.063786E-14
      2.498079E+03        3.192931E-14
      2.498099E+03        3.580754E-14
      2.498119E+03        3.781519E-14
      2.498139E+03        3.895465E-14
      2.49816E+03         3.97244E-14
      2.49818E+03        3.887647E-14
      2.4982E+03        3.950171E-14
      2.498221E+03        4.164265E-14
      2.498241E+03        4.243097E-14
      2.498261E+03        3.960009E-14
      2.498281E+03        3.619286E-14
      2.498302E+03        3.276801E-14
      2.498322E+03        3.181738E-14
      2.498342E+03        3.375991E-14
      2.498363E+03        3.206817E-14
      2.498383E+03        3.093042E-14
      2.498403E+03        3.338732E-14
      2.498423E+03         3.47468E-14
      2.498444E+03        3.549664E-14
      2.498464E+03        3.605646E-14
      2.498484E+03        3.596581E-14
      2.498505E+03        3.903007E-14
      2.498525E+03         4.05045E-14
      2.498545E+03        3.706667E-14
      2.498565E+03        3.723348E-14
      2.498586E+03        3.880241E-14
      2.498606E+03        3.647041E-14
      2.498626E+03        3.179473E-14
      2.498646E+03         2.87555E-14
      2.498667E+03        2.893663E-14
      2.498687E+03        2.886424E-14
      2.498707E+03        2.860648E-14
      2.498728E+03        2.777217E-14
      2.498748E+03        2.151928E-14
      2.498768E+03        1.576656E-14
      2.498788E+03        1.832216E-14
      2.498809E+03        2.153645E-14
      2.498829E+03        1.903256E-14
      2.498849E+03        1.603583E-14
      2.49887E+03        1.401139E-14
      2.49889E+03        1.331917E-14
      2.49891E+03        1.619852E-14
      2.49893E+03        1.853958E-14
      2.498951E+03        2.144072E-14
      2.498971E+03        2.397321E-14
      2.498991E+03        2.583937E-14
      2.499011E+03        2.836558E-14
      2.499032E+03        3.137139E-14
      2.499052E+03        3.217752E-14
      2.499072E+03        2.737554E-14
      2.499093E+03        2.525972E-14
      2.499113E+03        2.915603E-14
      2.499133E+03        3.102158E-14
      2.499153E+03        2.843079E-14
      2.499174E+03        2.631564E-14
      2.499194E+03        2.496032E-14
      2.499214E+03        2.395406E-14
      2.499235E+03        2.378694E-14
      2.499255E+03        2.481695E-14
      2.499275E+03        2.848093E-14
      2.499295E+03        2.997799E-14
      2.499316E+03        2.747756E-14
      2.499336E+03        2.585343E-14
      2.499356E+03        2.488959E-14
      2.499377E+03        2.437271E-14
      2.499397E+03        2.544347E-14
      2.499417E+03        2.620211E-14
      2.499437E+03         2.67805E-14
      2.499458E+03        2.715337E-14
      2.499478E+03        3.059457E-14
      2.499498E+03        3.497718E-14
      2.499518E+03         3.66775E-14
      2.499539E+03        3.657075E-14
      2.499559E+03        3.355961E-14
      2.499579E+03        3.287214E-14
      2.4996E+03         3.57397E-14
      2.49962E+03        3.603765E-14
      2.49964E+03        3.447908E-14
      2.49966E+03        3.451609E-14
      2.499681E+03        3.073405E-14
      2.499701E+03        2.652206E-14
      2.499721E+03        2.630382E-14
      2.499742E+03         2.49454E-14
      2.499762E+03         2.37352E-14
      2.499782E+03        2.385825E-14
      2.499802E+03        2.294374E-14
      2.499823E+03        2.070334E-14
      2.499843E+03        1.590097E-14
      2.499863E+03        1.179028E-14
      2.499884E+03         1.01127E-14
      2.499904E+03        9.641382E-15
      2.499924E+03        1.193335E-14
      2.499944E+03        1.307991E-14
      2.499965E+03        1.067044E-14
      2.499985E+03        9.237948E-15
      2.500005E+03        1.299808E-14
      2.500026E+03        1.712934E-14
      2.500046E+03        2.178926E-14
      2.500066E+03        2.602778E-14
      2.500086E+03        2.701053E-14
      2.500107E+03         2.80593E-14
      2.500127E+03        3.115202E-14
      2.500147E+03        3.177469E-14
      2.500167E+03        3.520281E-14
      2.500188E+03        3.965087E-14
      2.500208E+03        3.915735E-14
      2.500228E+03        3.568336E-14
      2.500249E+03        3.547651E-14
      2.500269E+03        3.769522E-14
      2.500289E+03         3.84087E-14
      2.500309E+03         3.87746E-14
      2.50033E+03        4.187132E-14
      2.50035E+03         4.49805E-14
      2.50037E+03        4.338519E-14
      2.500391E+03        4.117454E-14
      2.500411E+03        4.217496E-14
      2.500431E+03        4.274228E-14
      2.500451E+03        4.012861E-14
      2.500472E+03        3.777229E-14
      2.500492E+03        4.053134E-14
      2.500512E+03        4.445963E-14
      2.500533E+03        4.460838E-14
      2.500553E+03        4.226652E-14
      2.500573E+03        3.970182E-14
      2.500593E+03        4.020885E-14
      2.500614E+03        4.417318E-14
      2.500634E+03        4.504597E-14
      2.500654E+03        4.036371E-14
      2.500675E+03        3.832454E-14
      2.500695E+03        4.197947E-14
      2.500715E+03        4.468791E-14
      2.500735E+03         4.31548E-14
      2.500756E+03        4.165056E-14
      2.500776E+03        4.195872E-14
      2.500796E+03        4.190098E-14
      2.500816E+03        4.140521E-14
      2.500837E+03        4.183753E-14
      2.500857E+03        4.344586E-14
      2.500877E+03        4.507928E-14
      2.500898E+03        4.569546E-14
      2.500918E+03        4.644866E-14
      2.500938E+03        4.736938E-14
      2.500958E+03        4.725482E-14
      2.500979E+03        4.783436E-14
      2.500999E+03        4.544495E-14
      2.501019E+03        4.029323E-14
      2.50104E+03         3.92786E-14
      2.50106E+03         4.22512E-14
      2.50108E+03        4.470649E-14
      2.5011E+03        4.454465E-14
      2.501121E+03        4.370872E-14
      2.501141E+03        4.235094E-14
      2.501161E+03        4.067477E-14
      2.501182E+03        4.042813E-14
      2.501202E+03        3.939795E-14
      2.501222E+03         3.49559E-14
      2.501242E+03        3.169689E-14
      2.501263E+03        3.244976E-14
      2.501283E+03         3.41094E-14
      2.501303E+03         3.70751E-14
      2.501324E+03        3.893935E-14
      2.501344E+03        3.948111E-14
      2.501364E+03        4.146417E-14
      2.501384E+03        4.231706E-14
      2.501405E+03        4.171513E-14
      2.501425E+03        4.048246E-14
      2.501445E+03        3.905147E-14
      2.501466E+03        3.797276E-14
      2.501486E+03        3.630372E-14
      2.501506E+03        3.429962E-14
      2.501526E+03        3.318531E-14
      2.501547E+03        3.134479E-14
      2.501567E+03        3.004026E-14
      2.501587E+03        3.023196E-14
      2.501608E+03        3.050618E-14
      2.501628E+03        3.228093E-14
      2.501648E+03        3.271053E-14
      2.501668E+03         3.21862E-14
      2.501689E+03        3.233104E-14
      2.501709E+03        3.063118E-14
      2.501729E+03         2.99139E-14
      2.50175E+03        3.288766E-14
      2.50177E+03          3.5542E-14
      2.50179E+03        3.593249E-14
      2.50181E+03        3.589226E-14
      2.501831E+03        3.558883E-14
      2.501851E+03        3.532428E-14
      2.501871E+03        3.389675E-14
      2.501892E+03        3.225549E-14
      2.501912E+03        3.325923E-14
      2.501932E+03        3.290959E-14
      2.501952E+03        2.733285E-14
      2.501973E+03        2.349796E-14
      2.501993E+03        2.477749E-14
      2.502013E+03        2.546802E-14
      2.502033E+03        2.077337E-14
      2.502054E+03        1.588531E-14
      2.502074E+03        1.544953E-14
      2.502094E+03        1.505715E-14
      2.502115E+03        1.375887E-14
      2.502135E+03        1.242119E-14
      2.502155E+03        8.638968E-15
      2.502175E+03        5.285888E-15
      2.502196E+03        4.090555E-15
      2.502216E+03        3.707547E-15
      2.502236E+03        8.393386E-15
      2.502257E+03        1.342009E-14
      2.502277E+03        1.475508E-14
      2.502297E+03        1.548536E-14
      2.502317E+03        1.655129E-14
      2.502338E+03        1.721467E-14
      2.502358E+03        1.682972E-14
      2.502378E+03        1.586275E-14
      2.502399E+03        1.186531E-14
      2.502419E+03        9.854191E-15
      2.502439E+03        1.595498E-14
      2.502459E+03        2.003688E-14
      2.50248E+03        1.716561E-14
      2.5025E+03        1.482866E-14
      2.50252E+03        1.611082E-14
      2.502541E+03        1.845819E-14
      2.502561E+03        2.195206E-14
      2.502581E+03        2.561574E-14
      2.502601E+03        2.509156E-14
      2.502622E+03        2.260791E-14
      2.502642E+03        2.180304E-14
      2.502662E+03        2.105781E-14
      2.502683E+03        2.003339E-14
      2.502703E+03         1.93365E-14
      2.502723E+03        1.604816E-14
      2.502743E+03        1.226782E-14
      2.502764E+03        1.325876E-14
      2.502784E+03        1.763398E-14
      2.502804E+03        2.247662E-14
      2.502825E+03        2.608641E-14
      2.502845E+03        2.797681E-14
      2.502865E+03        2.904836E-14
      2.502885E+03        3.264673E-14
      2.502906E+03        3.711684E-14
      2.502926E+03        3.671071E-14
      2.502946E+03        3.572465E-14
      2.502967E+03        4.076778E-14
      2.502987E+03        4.582176E-14
      2.503007E+03        4.520867E-14
      2.503028E+03        4.372929E-14
      2.503048E+03        4.292951E-14
      2.503068E+03        4.231857E-14
      2.503088E+03        4.067815E-14
      2.503109E+03        3.850211E-14
      2.503129E+03        4.094671E-14
      2.503149E+03        4.163925E-14
      2.50317E+03        3.681799E-14
      2.50319E+03        3.671985E-14
      2.50321E+03         4.08549E-14
      2.50323E+03        4.102865E-14
      2.503251E+03         3.83172E-14
      2.503271E+03        3.626881E-14
      2.503291E+03        3.634232E-14
      2.503312E+03        3.726588E-14
      2.503332E+03        3.636529E-14
      2.503352E+03         3.49181E-14
      2.503372E+03        3.412541E-14
      2.503393E+03        2.940648E-14
      2.503413E+03         2.16986E-14
